0.0,0.0,0.0,0.0,111.76013913098656,78.74893577525062,0.0,61.68385549524893,404.6802774178558
0.0,0.0,0.0,114.33687161004869,125.43852120579989,131.1340854718436,112.70218773003414,110.69033396484697,701.8896073587725
0.0,0.0,0.0,171.74099644100832,109.88061678804476,148.64879527977513,157.51795285700888,112.55726990115046,821.7700797046191
0.0,0.0,0.0,132.7133367101891,126.25926378223156,889.7064152566866,140.44488583974865,99.05350487364652,155.34951953744317
0.0,0.0,0.0,357.9293830498079,333.4884702359554,1899.559139848025,297.48750562882077,371.13979055079915,361.88158057756164
0.0,0.0,0.0,590.9680675694517,538.4622095350279,648.8400773681925,570.5036548971157,537.1960156334521,2573.898183568873
0.0,0.0,0.0,500.4613522021875,509.4229536719514,537.3574035348431,2604.400760531109,464.23078087526767,520.5612364439719
0.0,0.0,0.0,1532.08708623867,325.8217793925269,0.0,319.663823036079,366.7368915152941,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,105.08811542707075,68.00596870771165,0.0,81.64738492688907,55.32678568663188,0.0,47.40789169889808,430.9874198415115
330.2218902688067,247.97641960823574,244.71223203891833,319.15037259026354,292.2902566961428,2246.4236200256923,288.43015920087583,267.3432538260799,249.72142950343712
601.4131376504351,544.4601609111562,681.5478607913844,556.3921767711156,557.8903184186282,577.9247036210526,634.1269156734148,558.4813510872257,3389.814626269502
270.5073481962259,280.7210980953499,328.01293673089566,2260.4872741845406,272.40166426971695,331.891451696516,345.6214627467738,330.618442538543,305.80875911263377
247.70522906163555,230.2121823174746,257.88701099053986,1961.942050639609,318.722954110329,210.79731485217462,232.24515743350972,222.46815288542606,194.60196594395651
1235.6561600812013,1212.1632459135762,1210.3383780102818,1258.0472593608215,1128.3029826373518,1181.3620373350693,1118.9076305572069,1272.2338145526094,3986.0785744155028
1319.8807327258974,1319.380862024548,1273.0104697328045,1273.994066538199,1161.2650871900728,1328.7805935950407,1232.3380873262108,1211.1532253098123,4068.1954885684563
551.5715579896975,513.947535720612,0.0,507.67948160035127,513.8272761008685,0.0,2514.016058711942,508.0281424204936,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,71.86333956387196,479.42512103138745,0.0,75.69814697373329,103.85411322921838,0.0,88.87924463152696,97.18087339086884
156.20887620673687,115.38921730743803,123.11997871273833,133.31193255911424,127.88365102375064,146.20165112810744,121.33763092965393,164.24216181719004,1116.307995971922
219.75057558561565,195.9027543432252,174.56250505724458,195.1839574933221,160.60415833671527,187.63081340233907,182.97461031353686,256.8076277739719,1529.395287091082
697.2593204658618,719.204685562254,888.3686251417148,678.4302826832945,761.542062566568,817.0705538130431,765.1798544490917,3396.6641927150717,749.4400095135712
284.22829387599126,310.7167812643242,288.0043523558471,322.18257059178995,320.4879619393809,268.315543064708,373.0908816339014,318.56216206075476,2118.1661469024207
615.6062764451283,619.6414368982095,503.04027556406396,589.7795866706338,578.6704057934484,2949.1361584110427,558.8686184014489,520.9636740841963,513.3473567260618
1499.1718918516156,1565.7419626710093,1355.869196063903,1458.54395924002,1403.044418149069,1544.0719345715502,3929.148333894075,1487.0756808199467,1590.7040061558575
1497.5498866669889,1582.801991111267,0.0,1592.0864656573033,1403.8231132896717,0.0,1499.8616925161614,3837.3827474897744,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,209.0952538639214,194.4707313857739,0.0,210.23600260493203,182.66438369780815,0.0,186.10746090966146,1072.7120785886495
138.40447693652987,165.75599821585521,186.95127737458367,1300.3317073987896,175.18158211229056,131.68494758851253,168.2216019983798,162.5559280668499,156.00566911996322
239.01445066923205,251.2295158006247,239.25177772324412,257.67861920018805,222.1128510622917,175.72264224583913,264.9873628029041,222.20916956356456,1843.1861159124976
784.9559675179969,732.7890973850236,772.1244134874828,796.3523533809043,729.7799241136925,717.8889905422009,859.4983181124508,645.769998102778,3185.8857146475557
2702.1555359371023,473.65890194465584,475.06921496261276,515.7377133374546,484.97812821864994,540.8997723483576,514.2350879077297,511.4148034787144,486.6990500857592
1476.6447551658187,1448.8238734323163,1420.2365744743233,1484.4481751308915,1291.6388119512078,1430.0796390953744,1381.5593246251449,1435.821489249483,3666.3789502446325
1631.3643885604781,1511.3624040775262,1535.4046108567895,1526.8789595369446,1491.5803605584485,1450.3445263693698,1569.700177480719,1519.9309730428142,3297.6522247304338
